touch_id,lead_id,campaign_id,touch_date,response,treatment_group
P60267,L54727,CMP001,2026-02-06,Clicked,Treatment
P60268,L54732,CMP001,2026-01-25,No Action,Control
P60269,L54733,CMP001,2026-02-02,Opened,Control
P60270,L54735,CMP001,2026-02-05,Opened,Treatment
P60271,L54741,CMP001,2026-02-10,Clicked,Control
P60272,L54744,CMP001,2026-01-23,Clicked,Treatment
P60273,L54746,CMP001,2026-02-14,No Action,Control
P60274,L54747,CMP001,2026-02-11,No Action,Control
P60275,L54749,CMP001,2026-02-11,Clicked,Treatment
P60276,L54750,CMP001,2026-01-22,Clicked,Treatment
P60277,L54754,CMP001,2026-02-07,Clicked,Treatment
P60278,L54755,CMP001,2026-01-25,No Action,Treatment
P60279,L54756,CMP001,2026-02-15,No Action,Treatment
P60280,L54758,CMP001,2026-02-02,Replied,Treatment
P60281,L54760,CMP001,2026-01-25,Clicked,Treatment
P60282,L54762,CMP001,2026-01-25,No Action,Control
P60283,L54764,CMP001,2026-01-21,Opened,Control
P60284,L54765,CMP001,2026-02-03,No Action,Treatment
P60285,L54767,CMP001,2026-02-04,Replied,Treatment
P60286,L54768,CMP001,2026-02-15,Clicked,Treatment
P60287,L54769,CMP001,2026-02-12,Opened,Control
P60288,L54770,CMP001,2026-02-06,Opened,Treatment
P60289,L54774,CMP001,2026-02-01,Unsubscribed,Control
P60290,L54775,CMP001,2026-01-25,Clicked,Treatment
P60291,L54779,CMP001,2026-02-15,No Action,Control
P60292,L54783,CMP001,2026-01-30,No Action,Control
P60293,L54784,CMP001,2026-02-03,Opened,Treatment
P60294,L54785,CMP001,2026-01-31,Opened,Treatment
P60295,L54788,CMP001,2026-02-11,No Action,Control
P60296,L54789,CMP001,2026-02-01,Clicked,Control
P60297,L54791,CMP001,2026-01-26,Clicked,Treatment
P60298,L54795,CMP001,2026-02-13,Clicked,Treatment
P60299,L54797,CMP001,2026-02-15,Clicked,Control
P60300,L54800,CMP001,2026-01-29,Clicked,Control
P60301,L54801,CMP001,2026-02-14,Opened,Treatment
P60302,L54803,CMP001,2026-02-13,No Action,Control
P60303,L54805,CMP001,2026-01-25,Replied,Treatment
P60304,L54808,CMP001,2026-02-01,Opened,Treatment
P60305,L54809,CMP001,2026-02-04,No Action,Treatment
P60306,L54810,CMP001,2026-01-27,No Action,Control
P60307,L54815,CMP001,2026-01-29,Clicked,Control
P60308,L54816,CMP001,2026-02-06,No Action,Control
P60309,L54818,CMP001,2026-01-29,Replied,Control
P60310,L54823,CMP001,2026-01-25,Opened,Treatment
P60311,L54824,CMP001,2026-01-24,Clicked,Treatment
P60312,L54829,CMP001,2026-02-11,No Action,Control
P60313,L54830,CMP001,2026-01-28,Opened,Treatment
P60314,L54831,CMP001,2026-02-03,Opened,Treatment
P60315,L54834,CMP001,2026-01-28,Opened,Treatment
P60316,L54836,CMP001,2026-01-27,No Action,Control
P60317,L54840,CMP001,2026-02-18,No Action,Control
P60318,L54845,CMP001,2026-02-16,Clicked,Treatment
P60319,L54847,CMP001,2026-02-11,No Action,Control
P60320,L54848,CMP001,2026-02-15,Clicked,Treatment
P60321,L54849,CMP001,2026-02-06,No Action,Treatment
P60322,L54851,CMP001,2026-02-15,Opened,Treatment
P60323,L54852,CMP001,2026-01-25,Unsubscribed,Control
P60324,L54853,CMP001,2026-02-02,Replied,Treatment
P60325,L54854,CMP001,2026-02-16,No Action,Control
P60326,L54857,CMP001,2026-01-27,No Action,Control
P60327,L54859,CMP001,2026-01-28,Clicked,Treatment
P60328,L54863,CMP001,2026-02-11,Opened,Control
P60329,L54864,CMP001,2026-02-01,Replied,Treatment
P60330,L54865,CMP001,2026-01-26,No Action,Control
P60331,L54869,CMP001,2026-01-27,Replied,Treatment
P60332,L54875,CMP001,2026-01-26,Opened,Treatment
P60333,L54877,CMP001,2026-02-08,Clicked,Treatment
P60334,L54879,CMP001,2026-02-15,Clicked,Control
P60335,L54883,CMP001,2026-02-10,Opened,Control
P60336,L54888,CMP001,2026-01-31,No Action,Control
P60337,L54890,CMP001,2026-01-31,Clicked,Treatment
P60338,L54894,CMP001,2026-02-14,Clicked,Control
P60339,L54895,CMP001,2026-02-17,Opened,Control
P60340,L54896,CMP001,2026-02-09,Opened,Treatment
P60341,L54897,CMP001,2026-02-17,Clicked,Treatment
P60342,L54898,CMP001,2026-02-18,No Action,Control
P60343,L54899,CMP001,2026-02-04,Unsubscribed,Treatment
P60344,L54901,CMP001,2026-02-19,No Action,Control
P60345,L54902,CMP001,2026-02-13,Opened,Control
P60346,L54906,CMP001,2026-02-21,Replied,Treatment
P60347,L54909,CMP001,2026-02-07,Unsubscribed,Control
P60348,L54912,CMP001,2026-02-21,Opened,Control
P60349,L54915,CMP001,2026-02-14,No Action,Control
P60350,L54918,CMP001,2026-02-11,Replied,Treatment
P60351,L54920,CMP001,2026-02-01,Unsubscribed,Treatment
P60352,L54923,CMP001,2026-02-20,Unsubscribed,Treatment
P60353,L54924,CMP001,2026-02-03,Replied,Treatment
P60354,L54927,CMP001,2026-02-07,No Action,Control
P60355,L54929,CMP001,2026-02-09,Opened,Treatment
P60356,L54931,CMP001,2026-02-14,Opened,Control
P60357,L54934,CMP001,2026-02-17,Clicked,Treatment
P60358,L54935,CMP001,2026-02-18,Opened,Treatment
P60359,L54937,CMP001,2026-02-20,Clicked,Treatment
P60360,L54939,CMP001,2026-01-30,No Action,Control
P60361,L54940,CMP001,2026-01-31,Opened,Treatment
P60362,L54941,CMP001,2026-02-21,Clicked,Treatment
P60363,L54944,CMP001,2026-02-12,Clicked,Treatment
P60364,L54945,CMP001,2026-02-18,Opened,Control
P60365,L54947,CMP001,2026-02-15,Clicked,Treatment
P60366,L54953,CMP001,2026-02-11,No Action,Control
P60367,L54959,CMP001,2026-02-23,No Action,Control
P60368,L54960,CMP001,2026-02-20,No Action,Control
P60369,L54964,CMP001,2026-02-02,Clicked,Control
P60370,L54965,CMP001,2026-02-14,No Action,Control
P60371,L54971,CMP001,2026-02-22,No Action,Control
P60372,L54976,CMP001,2026-02-25,Opened,Treatment
P60373,L54978,CMP001,2026-02-21,Clicked,Control
P60374,L54980,CMP001,2026-02-23,Clicked,Treatment
P60375,L54981,CMP001,2026-02-20,Clicked,Treatment
P60376,L54982,CMP001,2026-02-05,No Action,Treatment
P60377,L54983,CMP001,2026-02-20,No Action,Treatment
P60378,L54984,CMP001,2026-02-14,Replied,Treatment
P60379,L54986,CMP001,2026-02-10,No Action,Treatment
P60380,L54987,CMP001,2026-02-02,No Action,Control
P60381,L54991,CMP001,2026-02-04,Opened,Treatment
P60382,L54993,CMP001,2026-02-12,No Action,Treatment
P60383,L54994,CMP001,2026-02-01,Clicked,Treatment
P60384,L54995,CMP001,2026-02-02,Opened,Treatment
P60385,L54997,CMP001,2026-02-08,Opened,Control
P60386,L55006,CMP001,2026-02-21,Unsubscribed,Control
P60387,L55008,CMP001,2026-02-11,Opened,Treatment
P60388,L55009,CMP001,2026-02-06,Replied,Treatment
P60389,L55010,CMP001,2026-02-07,No Action,Control
P60390,L55011,CMP001,2026-02-07,Opened,Treatment
P60391,L55016,CMP001,2026-02-15,Clicked,Treatment
P60392,L55018,CMP001,2026-02-26,Replied,Control
P60393,L55021,CMP001,2026-02-05,Opened,Treatment
P60394,L55022,CMP001,2026-02-16,Replied,Treatment
P60395,L55028,CMP001,2026-02-14,Opened,Treatment
P60396,L55029,CMP001,2026-02-15,Opened,Treatment
P60397,L55030,CMP001,2026-02-22,Opened,Control
P60398,L55032,CMP001,2026-02-22,Clicked,Treatment
P60399,L55033,CMP001,2026-02-07,Unsubscribed,Treatment
P60400,L55037,CMP001,2026-02-10,Clicked,Treatment
P60401,L55042,CMP001,2026-02-11,No Action,Treatment
P60402,L55043,CMP001,2026-02-23,Replied,Treatment
P60403,L55044,CMP001,2026-02-22,Opened,Treatment
P60404,L55045,CMP001,2026-02-18,Unsubscribed,Treatment
P60405,L55046,CMP001,2026-02-12,No Action,Treatment
P60406,L55047,CMP001,2026-02-13,No Action,Treatment
P60407,L55048,CMP001,2026-02-06,Opened,Control
P60408,L55049,CMP001,2026-02-14,Opened,Treatment
P60409,L55051,CMP001,2026-02-04,No Action,Treatment
P60410,L55052,CMP001,2026-02-13,No Action,Control
P60411,L55054,CMP001,2026-02-08,Replied,Treatment
P60412,L55056,CMP001,2026-02-28,Opened,Control
P60413,L55062,CMP001,2026-02-12,No Action,Treatment
P60414,L55063,CMP001,2026-02-28,Replied,Treatment
P60415,L55066,CMP001,2026-02-20,No Action,Control
P60416,L55067,CMP001,2026-02-05,Clicked,Control
P60417,L55070,CMP001,2026-02-21,No Action,Control
P60418,L55072,CMP001,2026-02-09,Unsubscribed,Treatment
P60419,L55073,CMP001,2026-02-12,No Action,Control
P60420,L55077,CMP001,2026-02-04,No Action,Treatment
P60421,L55078,CMP001,2026-02-03,Unsubscribed,Control
P60422,L55079,CMP001,2026-02-22,Replied,Control
P60423,L55080,CMP001,2026-02-19,No Action,Control
P60424,L55081,CMP001,2026-02-22,Opened,Treatment
P60425,L55083,CMP001,2026-02-26,Clicked,Control
P60426,L55088,CMP001,2026-02-20,No Action,Control
P60427,L55090,CMP001,2026-03-01,Clicked,Control
P60428,L55092,CMP001,2026-02-10,Clicked,Treatment
P60429,L55094,CMP001,2026-02-18,No Action,Control
P60430,L55097,CMP001,2026-02-11,Replied,Treatment
P60431,L55099,CMP001,2026-02-19,Clicked,Control
P60432,L55101,CMP001,2026-02-15,Opened,Treatment
P60433,L55102,CMP001,2026-02-22,No Action,Control
P60434,L55104,CMP001,2026-02-18,Opened,Control
P60435,L55106,CMP001,2026-02-23,No Action,Treatment
P60436,L55109,CMP001,2026-03-01,No Action,Treatment
P60437,L55110,CMP001,2026-02-10,Clicked,Treatment
P60438,L55114,CMP001,2026-02-07,Clicked,Treatment
P60439,L55115,CMP001,2026-02-16,Replied,Treatment
P60440,L55116,CMP001,2026-02-15,Clicked,Treatment
P60441,L55119,CMP001,2026-02-07,Opened,Treatment
P60442,L55122,CMP001,2026-02-27,No Action,Control
P60443,L55123,CMP001,2026-02-06,Clicked,Treatment
P60444,L55124,CMP001,2026-02-24,No Action,Control
P60445,L55126,CMP001,2026-02-17,Opened,Treatment
P60446,L55129,CMP001,2026-02-18,Clicked,Treatment
P60447,L55130,CMP001,2026-02-11,Opened,Treatment
P60448,L55133,CMP001,2026-02-13,No Action,Control
P60449,L55137,CMP001,2026-02-08,No Action,Treatment
P60450,L55139,CMP001,2026-03-01,No Action,Treatment
P60451,L55140,CMP001,2026-02-22,No Action,Treatment
P60452,L55142,CMP001,2026-02-20,Opened,Control
P60453,L55147,CMP001,2026-02-22,No Action,Treatment
P60454,L55151,CMP001,2026-02-24,No Action,Control
P60455,L55153,CMP001,2026-02-14,Clicked,Treatment
P60456,L55155,CMP001,2026-02-26,Opened,Treatment
P60457,L55156,CMP001,2026-02-14,Opened,Treatment
P60458,L55158,CMP001,2026-02-19,Opened,Treatment
P60459,L55160,CMP001,2026-02-18,Clicked,Treatment
P60460,L55161,CMP001,2026-02-20,No Action,Control
P60461,L55164,CMP001,2026-02-10,No Action,Treatment
P60462,L55167,CMP001,2026-02-09,Opened,Control
P60463,L55168,CMP001,2026-02-24,Opened,Control
P60464,L55170,CMP001,2026-02-16,Clicked,Treatment
P60465,L55174,CMP001,2026-02-28,No Action,Control
P60466,L55175,CMP001,2026-02-14,No Action,Control
P60467,L55180,CMP001,2026-02-20,Opened,Treatment
P60468,L55186,CMP001,2026-02-19,Opened,Treatment
P60469,L55187,CMP001,2026-02-14,No Action,Treatment
P60470,L55189,CMP001,2026-02-21,Opened,Control
P60471,L55190,CMP001,2026-02-19,Opened,Treatment
P60472,L55191,CMP001,2026-02-24,No Action,Treatment
P60473,L55192,CMP001,2026-02-27,No Action,Treatment
P60474,L55193,CMP001,2026-02-23,Clicked,Control
P60475,L55199,CMP001,2026-03-02,Opened,Treatment
P60476,L55200,CMP001,2026-02-11,Clicked,Treatment
P60477,L55202,CMP001,2026-02-15,No Action,Control
P60478,L55205,CMP001,2026-02-16,Opened,Control
P60479,L55208,CMP001,2026-02-14,Replied,Control
P60480,L55210,CMP001,2026-02-24,No Action,Control
P60481,L55211,CMP001,2026-02-18,No Action,Control
P60482,L55212,CMP001,2026-03-02,Opened,Treatment
P60483,L55213,CMP001,2026-03-02,Replied,Treatment
P60484,L55214,CMP001,2026-02-13,No Action,Control
P60485,L55215,CMP001,2026-02-19,Replied,Treatment
P60486,L55216,CMP001,2026-03-03,No Action,Control
P60487,L55217,CMP001,2026-02-12,Replied,Treatment
P60488,L55219,CMP001,2026-02-11,Opened,Control
P60489,L55220,CMP001,2026-02-12,Opened,Control
P60490,L55223,CMP001,2026-02-10,Opened,Treatment
P60491,L55224,CMP001,2026-03-03,No Action,Control
P60492,L55225,CMP001,2026-02-23,No Action,Treatment
P60493,L55226,CMP001,2026-03-05,No Action,Control
P60494,L55227,CMP001,2026-02-26,Unsubscribed,Treatment
P60495,L55228,CMP001,2026-03-06,Unsubscribed,Control
P60496,L55232,CMP001,2026-02-22,Opened,Treatment
P60497,L55234,CMP001,2026-02-24,No Action,Control
P60498,L55235,CMP001,2026-02-24,Clicked,Control
P60499,L55236,CMP001,2026-02-12,No Action,Control
P60500,L55237,CMP001,2026-02-21,Clicked,Control
P60501,L55239,CMP001,2026-02-12,No Action,Control
P60502,L55240,CMP001,2026-03-04,Clicked,Control
P60503,L55241,CMP001,2026-02-15,Clicked,Control
P60504,L55246,CMP001,2026-03-04,No Action,Control
P60505,L55247,CMP001,2026-03-05,Opened,Control
P60506,L55248,CMP001,2026-02-16,Clicked,Control
P60507,L55252,CMP001,2026-02-13,Replied,Treatment
P60508,L55258,CMP001,2026-03-06,No Action,Control
P60509,L55259,CMP001,2026-02-27,No Action,Treatment
P60510,L55261,CMP001,2026-03-06,Opened,Control
P60511,L55262,CMP001,2026-03-06,Clicked,Treatment
P60512,L55263,CMP001,2026-02-22,No Action,Control
P60513,L55265,CMP001,2026-02-24,Clicked,Control
P60514,L55266,CMP001,2026-02-19,Replied,Treatment
P60515,L55270,CMP001,2026-02-25,Opened,Control
P60516,L55271,CMP001,2026-02-16,Replied,Treatment
P60517,L55274,CMP001,2026-02-13,Replied,Treatment
P60518,L55276,CMP001,2026-03-08,No Action,Treatment
P60519,L55277,CMP001,2026-02-19,No Action,Control
P60520,L55278,CMP001,2026-02-18,Clicked,Treatment
P60521,L55279,CMP001,2026-02-26,Opened,Control
P60522,L55280,CMP001,2026-03-06,Opened,Treatment
P60523,L55281,CMP001,2026-02-17,No Action,Control
P60524,L55282,CMP001,2026-02-26,No Action,Treatment
P60525,L55283,CMP001,2026-03-06,Clicked,Treatment
P60526,L55285,CMP001,2026-02-25,Replied,Treatment
P60527,L55286,CMP001,2026-03-04,No Action,Control
P60528,L55287,CMP001,2026-03-06,Opened,Treatment
P60529,L55288,CMP001,2026-02-28,Clicked,Treatment
P60530,L55289,CMP001,2026-03-01,Opened,Treatment
P60531,L55290,CMP001,2026-03-01,Unsubscribed,Control
P60532,L55291,CMP001,2026-02-19,No Action,Control
P60533,L55294,CMP001,2026-03-06,No Action,Treatment
P60534,L55295,CMP001,2026-03-09,No Action,Treatment
P60535,L55296,CMP001,2026-02-19,Replied,Control
P60536,L55298,CMP001,2026-03-07,No Action,Control
P60537,L55299,CMP001,2026-02-25,No Action,Control
P60538,L55304,CMP001,2026-02-28,Clicked,Treatment
P60539,L55305,CMP001,2026-02-16,No Action,Control
P60540,L55306,CMP001,2026-02-24,Opened,Treatment
P60541,L55307,CMP001,2026-03-06,No Action,Treatment
P60542,L55308,CMP001,2026-03-06,No Action,Control
P60543,L55309,CMP001,2026-03-01,No Action,Control
P60544,L55310,CMP001,2026-03-08,Opened,Control
P60545,L55311,CMP001,2026-03-04,Opened,Treatment
P60546,L55315,CMP001,2026-03-02,No Action,Control
P60547,L55316,CMP001,2026-02-22,No Action,Control
P60548,L55320,CMP001,2026-03-05,Replied,Treatment
P60549,L55322,CMP001,2026-03-05,Clicked,Treatment
P60550,L55323,CMP001,2026-02-23,Replied,Treatment
P60551,L55324,CMP001,2026-03-10,No Action,Control
P60552,L55325,CMP001,2026-02-26,Clicked,Control
P60553,L55326,CMP001,2026-03-01,Opened,Treatment
P60554,L55327,CMP001,2026-02-22,Replied,Treatment
P60555,L55329,CMP001,2026-02-18,Clicked,Control
P60556,L55331,CMP001,2026-02-21,Opened,Treatment
P60557,L55333,CMP001,2026-02-20,No Action,Treatment
P60558,L55335,CMP001,2026-02-26,No Action,Control
P60559,L55336,CMP001,2026-03-03,No Action,Control
P60560,L55342,CMP001,2026-03-07,Opened,Control
P60561,L55343,CMP001,2026-03-11,Opened,Treatment
P60562,L55345,CMP001,2026-02-23,Replied,Treatment
P60563,L55350,CMP001,2026-03-05,No Action,Control
P60564,L55352,CMP001,2026-02-22,Opened,Treatment
P60565,L55353,CMP001,2026-03-09,Unsubscribed,Treatment
P60566,L55354,CMP001,2026-02-23,No Action,Control
P60567,L55355,CMP001,2026-03-11,Opened,Treatment
P60568,L55357,CMP001,2026-02-23,Clicked,Treatment
P60569,L55359,CMP001,2026-03-12,Clicked,Control
P60570,L55361,CMP001,2026-03-09,Replied,Treatment
P60571,L55363,CMP001,2026-03-12,Unsubscribed,Treatment
P60572,L55365,CMP001,2026-02-18,Replied,Treatment
P60573,L55372,CMP001,2026-03-13,No Action,Control
P60574,L55373,CMP001,2026-02-22,Opened,Control
P60575,L55375,CMP001,2026-02-16,Opened,Control
P60576,L55377,CMP001,2026-02-21,Replied,Treatment
P60577,L55380,CMP001,2026-02-18,Opened,Treatment
P60578,L55382,CMP001,2026-03-04,No Action,Control
P60579,L55387,CMP001,2026-03-04,No Action,Treatment
P60580,L55388,CMP001,2026-03-10,Clicked,Treatment
P60581,L55390,CMP001,2026-03-01,No Action,Control
P60582,L55391,CMP001,2026-02-27,Clicked,Treatment
P60583,L55392,CMP001,2026-02-28,Replied,Treatment
P60584,L55396,CMP001,2026-03-12,No Action,Control
P60585,L55397,CMP001,2026-03-07,Opened,Treatment
P60586,L55398,CMP001,2026-02-22,Clicked,Treatment
P60587,L55403,CMP001,2026-03-09,Unsubscribed,Treatment
P60588,L55404,CMP001,2026-03-08,No Action,Control
P60589,L55405,CMP001,2026-02-26,Opened,Control
P60590,L55409,CMP001,2026-03-01,No Action,Control
P60591,L55411,CMP001,2026-03-10,Clicked,Treatment
P60592,L55412,CMP001,2026-02-24,Opened,Control
P60593,L55413,CMP001,2026-02-27,Opened,Control
P60594,L55416,CMP001,2026-03-05,No Action,Treatment
P60595,L55417,CMP001,2026-03-12,Opened,Control
P60596,L55418,CMP001,2026-02-21,No Action,Control
P60597,L55420,CMP001,2026-02-26,No Action,Treatment
P60598,L55423,CMP001,2026-03-09,No Action,Control
P60599,L55424,CMP001,2026-03-04,Replied,Treatment
P60600,L55427,CMP001,2026-02-21,Replied,Treatment
P60601,L55428,CMP001,2026-03-13,No Action,Control
P60602,L55430,CMP001,2026-03-08,Replied,Treatment
P60603,L55432,CMP001,2026-03-12,Opened,Control
P60604,L55433,CMP001,2026-02-23,No Action,Control
P60605,L55434,CMP001,2026-02-21,No Action,Control
P60606,L55435,CMP001,2026-02-27,No Action,Control
P60607,L55438,CMP001,2026-02-26,Clicked,Control
P60608,L55440,CMP001,2026-03-03,Opened,Treatment
P60609,L55446,CMP001,2026-03-02,Replied,Control
P60610,L55448,CMP001,2026-02-20,Replied,Treatment
P60611,L55449,CMP001,2026-03-15,Opened,Treatment
P60612,L55450,CMP001,2026-02-22,Clicked,Treatment
P60613,L55451,CMP001,2026-02-28,Unsubscribed,Treatment
P60614,L55456,CMP001,2026-03-10,Opened,Treatment
P60615,L55457,CMP001,2026-02-19,No Action,Control
P60616,L55459,CMP001,2026-03-04,No Action,Control
P60617,L55460,CMP001,2026-03-07,Opened,Treatment
P60618,L55463,CMP001,2026-02-19,No Action,Treatment
P60619,L55464,CMP001,2026-03-16,Opened,Control
P60620,L55466,CMP001,2026-02-25,No Action,Control
P60621,L55468,CMP001,2026-03-05,Unsubscribed,Treatment
P60622,L55470,CMP001,2026-03-11,Clicked,Treatment
P60623,L55472,CMP001,2026-03-03,No Action,Control
P60624,L55473,CMP001,2026-02-28,No Action,Control
P60625,L55474,CMP001,2026-03-05,Unsubscribed,Control
P60626,L55475,CMP001,2026-02-28,Unsubscribed,Treatment
P60627,L55477,CMP001,2026-02-25,Replied,Control
P60628,L55478,CMP001,2026-02-24,No Action,Control
P60629,L55479,CMP001,2026-03-15,No Action,Control
P60630,L55480,CMP001,2026-03-09,No Action,Control
P60631,L55481,CMP001,2026-03-13,Unsubscribed,Treatment
P60632,L55482,CMP001,2026-02-25,No Action,Treatment
P60633,L55483,CMP001,2026-03-16,Opened,Control
P60634,L55485,CMP001,2026-03-11,No Action,Treatment
P60635,L55486,CMP001,2026-03-11,No Action,Control
P60636,L55488,CMP001,2026-03-18,No Action,Control
P60637,L55489,CMP001,2026-02-27,No Action,Control
P60638,L55491,CMP001,2026-03-17,Clicked,Treatment
P60639,L55492,CMP001,2026-03-05,No Action,Control
P60640,L55493,CMP001,2026-03-06,No Action,Treatment
P60641,L55495,CMP001,2026-03-18,Opened,Treatment
P60642,L55497,CMP001,2026-03-07,Replied,Treatment
P60643,L55498,CMP001,2026-03-18,Opened,Treatment
P60644,L55500,CMP001,2026-02-22,Clicked,Treatment
P60645,L55503,CMP001,2026-03-07,No Action,Control
P60646,L55505,CMP001,2026-03-01,Opened,Treatment
P60647,L55506,CMP001,2026-02-23,No Action,Control
P60648,L55510,CMP001,2026-03-18,No Action,Treatment
P60649,L55511,CMP001,2026-02-27,No Action,Treatment
P60650,L55513,CMP001,2026-03-05,Opened,Treatment
P60651,L55515,CMP001,2026-03-18,Opened,Control
P60652,L55517,CMP001,2026-03-15,Replied,Treatment
P60653,L55519,CMP001,2026-03-17,Clicked,Treatment
P60654,L55520,CMP001,2026-03-08,No Action,Control
P60655,L55521,CMP001,2026-03-16,No Action,Control
P60656,L55523,CMP001,2026-03-03,Opened,Control
P60657,L55524,CMP001,2026-03-08,No Action,Control
P60658,L55526,CMP001,2026-03-11,No Action,Control
P60659,L55528,CMP001,2026-02-28,Opened,Control
P60660,L55529,CMP001,2026-03-01,No Action,Control
P60661,L55531,CMP001,2026-02-23,No Action,Treatment
P60662,L55533,CMP001,2026-02-25,Unsubscribed,Control
P60663,L55535,CMP001,2026-02-26,No Action,Control
P60664,L55536,CMP001,2026-03-15,Clicked,Treatment
P60665,L55538,CMP001,2026-03-12,No Action,Control
P60666,L55539,CMP001,2026-03-14,No Action,Control
P60667,L55542,CMP001,2026-02-27,No Action,Treatment
P60668,L55544,CMP001,2026-03-03,Opened,Treatment
P60669,L55547,CMP001,2026-03-04,Opened,Treatment
P60670,L55548,CMP001,2026-03-05,Opened,Treatment
P60671,L55549,CMP001,2026-02-23,Opened,Control
P60672,L55552,CMP001,2026-03-08,No Action,Control
P60673,L55553,CMP001,2026-03-12,No Action,Control
P60674,L55556,CMP001,2026-03-07,Clicked,Treatment
P60675,L55558,CMP001,2026-02-25,Unsubscribed,Control
P60676,L55560,CMP001,2026-02-28,Clicked,Treatment
P60677,L55563,CMP001,2026-02-24,Unsubscribed,Control
