activity_id,lead_id,activity_date,activity_type,channel,outcome
T231929,L50293,2025-07-10,Call,Phone,Negative
T231930,L50293,2025-10-13,Demo,LinkedIn,Negative
T231931,L50293,2025-09-21,Meeting,Email,Neutral
T231932,L50293,2025-07-10,Website Visit,In-person,Positive
T231933,L50293,2025-07-14,Demo,LinkedIn,No Response
T231934,L50293,2025-07-29,Call,Phone,Positive
T231935,L50294,2025-08-08,Meeting,Phone,Neutral
T231936,L50294,2025-10-20,Email,Phone,Positive
T231937,L50294,2025-10-09,Website Visit,Phone,Negative
T231938,L50295,2025-10-04,Email,Phone,Positive
T231939,L50295,2025-07-31,Meeting,Phone,No Response
T231940,L50295,2025-07-24,Email,Phone,Positive
T231941,L50295,2025-07-12,Website Visit,In-person,Positive
T231942,L50295,2025-08-15,Demo,Phone,Negative
T231943,L50295,2025-10-08,Demo,LinkedIn,Positive
T231944,L50296,2025-08-15,Website Visit,Email,No Response
T231945,L50296,2025-09-17,Website Visit,Email,Positive
T231946,L50296,2025-07-25,Call,In-person,Positive
T231947,L50296,2025-10-17,Demo,Email,Neutral
T231948,L50296,2025-07-03,Meeting,In-person,No Response
T231949,L50297,2025-10-10,Email,LinkedIn,Positive
T231950,L50297,2025-07-13,Meeting,In-person,No Response
T231951,L50297,2025-10-08,Meeting,Email,Positive
T231952,L50297,2025-08-17,Website Visit,Email,Neutral
T231953,L50297,2025-09-15,Email,In-person,Neutral
T231954,L50298,2025-09-23,Website Visit,Email,Neutral
T231955,L50298,2025-08-24,Website Visit,Phone,No Response
T231956,L50298,2025-08-13,Demo,Phone,Neutral
T231957,L50298,2025-09-25,Call,Email,No Response
T231958,L50298,2025-10-01,Demo,LinkedIn,Neutral
T231959,L50299,2025-09-19,Website Visit,Email,No Response
T231960,L50299,2025-07-31,Meeting,LinkedIn,Positive
T231961,L50299,2025-09-28,Call,LinkedIn,Positive
T231962,L50299,2025-07-09,Email,Email,No Response
T231963,L50300,2025-10-21,Email,In-person,Positive
T231964,L50300,2025-07-13,Meeting,Email,Neutral
T231965,L50300,2025-10-01,Email,Email,Positive
T231966,L50300,2025-08-01,Call,LinkedIn,Positive
T231967,L50300,2025-08-24,Call,Email,Negative
T231968,L50300,2025-10-25,Website Visit,LinkedIn,Positive
T231969,L50300,2025-09-04,Email,In-person,Neutral
T231970,L50300,2025-09-29,Demo,In-person,Negative
T231971,L50301,2025-07-04,Demo,Email,Negative
T231972,L50301,2025-10-03,Meeting,LinkedIn,Positive
T231973,L50301,2025-10-04,Demo,LinkedIn,No Response
T231974,L50302,2025-07-17,Meeting,In-person,Positive
T231975,L50302,2025-10-22,Call,LinkedIn,Positive
T231976,L50302,2025-07-14,Email,Phone,No Response
T231977,L50302,2025-08-09,Website Visit,LinkedIn,Neutral
T231978,L50303,2025-09-18,Email,Email,Positive
T231979,L50303,2025-08-20,Meeting,Email,Neutral
T231980,L50303,2025-08-23,Demo,Email,Positive
T231981,L50303,2025-08-17,Meeting,LinkedIn,Neutral
T231982,L50303,2025-09-25,Email,Phone,Neutral
T231983,L50303,2025-10-03,Call,Email,Negative
T231984,L50303,2025-07-07,Website Visit,Phone,Neutral
T231985,L50303,2025-07-19,Demo,In-person,No Response
T231986,L50303,2025-09-21,Call,LinkedIn,Neutral
T231987,L50303,2025-07-14,Email,In-person,Neutral
T231988,L50304,2025-08-30,Call,Email,Positive
T231989,L50304,2025-10-30,Email,Email,No Response
T231990,L50304,2025-09-09,Website Visit,Email,Positive
T231991,L50304,2025-08-14,Call,Phone,No Response
T231992,L50304,2025-10-07,Website Visit,Phone,Neutral
T231993,L50305,2025-10-09,Email,In-person,No Response
T231994,L50305,2025-07-05,Website Visit,LinkedIn,Positive
T231995,L50305,2025-07-17,Meeting,Phone,Negative
T231996,L50305,2025-08-13,Email,In-person,Neutral
T231997,L50305,2025-08-06,Email,Email,Positive
T231998,L50305,2025-09-16,Call,LinkedIn,Negative
T231999,L50306,2025-08-10,Meeting,Email,Negative
T232000,L50306,2025-08-09,Meeting,Email,No Response
T232001,L50307,2025-09-18,Email,Phone,No Response
T232002,L50307,2025-07-12,Demo,LinkedIn,Negative
T232003,L50307,2025-10-11,Email,LinkedIn,Neutral
T232004,L50307,2025-08-19,Demo,Phone,Positive
T232005,L50307,2025-10-17,Email,Email,Neutral
T232006,L50307,2025-10-11,Website Visit,In-person,Neutral
T232007,L50307,2025-08-31,Email,In-person,Positive
T232008,L50308,2025-07-18,Email,In-person,Neutral
T232009,L50308,2025-10-03,Demo,In-person,Neutral
T232010,L50308,2025-07-15,Website Visit,In-person,Positive
T232011,L50308,2025-10-14,Demo,LinkedIn,Neutral
T232012,L50309,2025-07-14,Demo,Phone,No Response
T232013,L50309,2025-10-14,Meeting,LinkedIn,Neutral
T232014,L50309,2025-10-10,Email,In-person,Positive
T232015,L50309,2025-08-03,Call,LinkedIn,Neutral
T232016,L50310,2025-08-24,Website Visit,Email,Neutral
T232017,L50310,2025-07-06,Website Visit,Email,Neutral
T232018,L50310,2025-09-20,Demo,LinkedIn,Neutral
T232019,L50310,2025-09-24,Meeting,Phone,Negative
T232020,L50310,2025-09-15,Website Visit,Email,Neutral
T232021,L50310,2025-09-13,Demo,Email,Neutral
T232022,L50311,2025-09-14,Website Visit,Phone,Neutral
T232023,L50311,2025-09-30,Call,In-person,Negative
T232024,L50311,2025-07-06,Meeting,Phone,Positive
T232025,L50311,2025-07-17,Meeting,Phone,Positive
T232026,L50311,2025-10-16,Meeting,LinkedIn,Negative
T232027,L50311,2025-09-19,Demo,Email,No Response
T232028,L50311,2025-07-08,Demo,Phone,Neutral
T232029,L50311,2025-10-11,Demo,In-person,Positive
T232030,L50311,2025-08-20,Meeting,Email,Negative
T232031,L99999,2025-10-15,Meeting,In-person,Neutral
T232032,L50312,2025-08-20,Demo,Phone,Positive
T232033,L50312,2025-07-06,Demo,Email,Positive
T232034,L50312,2025-08-27,Email,Phone,Positive
T232035,L50312,2025-10-12,Email,LinkedIn,Positive
T232036,L50312,2025-07-24,Website Visit,In-person,No Response
T232037,L50312,2025-09-20,Call,In-person,Neutral
T232038,L50313,2025-08-05,Meeting,Email,Neutral
T232039,L50313,2025-07-13,Website Visit,Phone,Neutral
T232040,L50313,2025-10-17,Demo,In-person,Positive
T232041,L50313,2025-10-13,Website Visit,Email,Neutral
T232042,L50314,2025-10-03,Website Visit,Phone,Negative
T232043,L50314,2025-10-28,Call,Email,No Response
T232044,L50314,2025-10-09,Email,Email,Neutral
T232045,L50315,2025-09-23,Website Visit,Phone,Positive
T232046,L50315,2025-09-07,Demo,Phone,Neutral
T232047,L50315,2025-09-24,Call,LinkedIn,Positive
T232048,L50315,2025-09-21,Meeting,Phone,Negative
T232049,L50315,2025-08-09,Demo,LinkedIn,Positive
T232050,L50316,2025-10-20,Website Visit,Email,No Response
T232051,L50316,2025-10-13,Email,LinkedIn,Negative
T232052,L50316,2025-10-01,Demo,In-person,Negative
T232053,L50316,2025-08-17,Meeting,Email,Positive
T232054,L50316,2025-07-16,Call,Email,Positive
T232055,L50317,2025-10-07,Demo,LinkedIn,Positive
T232056,L50317,2025-10-01,Email,In-person,Neutral
T232057,L50317,2025-08-30,Meeting,Email,No Response
T232058,L50317,2025-07-26,Call,LinkedIn,No Response
T232059,L50317,2025-07-08,Meeting,Phone,Negative
T232060,L50317,2025-08-06,Email,Email,Positive
T232061,L50318,2025-07-08,Call,Phone,Neutral
T232062,L50318,2025-10-08,Meeting,LinkedIn,Positive
T232063,L50318,2025-07-13,Email,Email,Negative
T232064,L50318,2025-07-11,Meeting,Phone,Positive
T232065,L50318,2025-07-21,Demo,Email,No Response
T232066,L50318,2025-09-02,Website Visit,Phone,Neutral
T232067,L50318,2025-07-11,Meeting,Phone,Positive
T232068,L50319,2025-09-25,Email,LinkedIn,No Response
T232069,L50319,2025-10-27,Call,In-person,Positive
T232070,L50319,2025-10-24,Demo,Phone,Negative
T232071,L50319,2025-09-21,Meeting,Email,Neutral
T232072,L50319,2025-10-23,Demo,In-person,Neutral
T232073,L50319,2025-09-11,Meeting,In-person,No Response
T232074,L50319,2025-07-17,Call,Email,Neutral
T232075,L50320,2025-08-05,Demo,Phone,Neutral
T232076,L50320,2025-09-19,Website Visit,In-person,Negative
T232077,L50320,2025-10-15,Website Visit,LinkedIn,Neutral
T232078,L50320,2025-10-22,Call,LinkedIn,No Response
T232079,L50320,2025-07-08,Demo,LinkedIn,Positive
T232080,L50321,2025-08-19,Email,LinkedIn,Positive
T232081,L50321,2025-09-03,Demo,LinkedIn,Negative
T232082,L50321,2025-08-21,Demo,LinkedIn,Neutral
T232083,L50321,2025-09-27,Call,Email,Positive
T232084,L50321,2025-09-14,Demo,Email,Positive
T232085,L50322,2025-08-19,Demo,LinkedIn,Neutral
T232086,L50322,2025-08-09,Email,Email,Neutral
T232087,L50322,2025-10-12,Website Visit,In-person,Positive
T232088,L50322,2025-07-20,Meeting,Email,No Response
T232089,L50322,2025-09-13,Meeting,LinkedIn,Negative
T232090,L50323,2025-09-12,Meeting,Email,Negative
T232091,L50323,2025-08-14,Call,In-person,Negative
T232092,L50323,2025-07-11,Website Visit,Phone,Neutral
T232093,L50323,2025-07-09,Meeting,LinkedIn,Neutral
T232094,L50323,2025-07-09,Website Visit,In-person,No Response
T232095,L50323,2025-08-08,Demo,LinkedIn,Negative
T232096,L50323,2025-09-23,Demo,LinkedIn,Neutral
T232097,L50324,2025-07-14,Demo,In-person,Positive
T232098,L50324,2025-10-22,Meeting,LinkedIn,Neutral
T232099,L50324,2025-09-11,Call,Phone,Positive
T232100,L50324,2025-10-26,Website Visit,Phone,Negative
T232101,L50324,2025-07-20,Meeting,In-person,Neutral
T232102,L50324,2025-08-15,Demo,Email,Positive
T232103,L50324,2025-08-01,Email,In-person,Negative
T232104,L50324,2025-10-10,Call,LinkedIn,No Response
T232105,L50324,2025-07-21,Demo,LinkedIn,Positive
T232106,L50325,2025-08-30,Demo,Email,Positive
T232107,L50325,2025-09-26,Website Visit,LinkedIn,Neutral
T232108,L50325,2025-09-26,Meeting,Phone,Neutral
T232109,L50325,2025-07-27,Meeting,LinkedIn,No Response
T232110,L50325,2025-07-18,Call,Phone,Positive
T232111,L50325,2025-10-15,Call,LinkedIn,Positive
T232112,L50325,2025-10-13,Demo,LinkedIn,No Response
T232113,L50326,2025-10-08,Website Visit,Email,No Response
T232114,L50326,2025-09-30,Website Visit,In-person,Neutral
T232115,L50326,2025-08-26,Demo,In-person,Neutral
T232116,L50326,2025-10-14,Website Visit,In-person,Positive
T232117,L50326,2025-10-13,Email,LinkedIn,Positive
T232118,L50327,2025-08-15,Call,Email,Positive
T232119,L50327,2025-08-18,Call,Email,Negative
T232120,L50328,2025-08-07,Demo,Phone,No Response
T232121,L50328,2025-10-30,Demo,LinkedIn,No Response
T232122,L50328,2025-10-05,Demo,LinkedIn,Negative
T232123,L50328,2025-08-20,Call,Phone,No Response
T232124,L50328,2025-09-03,Meeting,LinkedIn,Positive
T232125,L50329,2025-08-31,Email,Phone,No Response
T232126,L50329,2025-09-01,Call,In-person,Positive
T232127,L50329,2025-10-01,Meeting,LinkedIn,Positive
T232128,L50329,2025-09-19,Demo,In-person,Neutral
T232129,L50329,2025-10-10,Call,LinkedIn,No Response
T232130,L50329,2025-10-16,Meeting,Phone,Neutral
T232131,L50329,2025-08-02,Meeting,Email,Negative
T232132,L50330,2025-10-05,Website Visit,Phone,No Response
T232133,L50330,2025-07-05,Email,LinkedIn,Neutral
T232134,L50330,2025-07-26,Call,LinkedIn,Neutral
T232135,L50330,2025-08-03,Email,Email,No Response
T232136,L50331,2025-09-13,Email,Email,Neutral
T232137,L50331,2025-07-16,Email,Phone,Positive
T232138,L50331,2025-08-23,Email,LinkedIn,Positive
T232139,L50332,2025-10-20,Meeting,Email,Neutral
T232140,L50332,2025-07-20,Email,Phone,Neutral
T232141,L50332,2025-07-08,Website Visit,LinkedIn,Neutral
T232142,L50332,2025-08-28,Email,Phone,Neutral
T232143,L50332,2025-10-05,Website Visit,Phone,Neutral
T232144,L50332,2025-08-10,Website Visit,LinkedIn,Neutral
T232145,L50332,2025-07-07,Call,Email,Neutral
T232146,L50333,2025-08-08,Email,Phone,Positive
T232147,L50333,2025-08-31,Email,Email,Positive
T232148,L50333,2025-07-29,Demo,LinkedIn,Neutral
T232149,L50334,2025-09-12,Website Visit,LinkedIn,Positive
T232150,L50334,2025-07-10,Website Visit,Email,Negative
T232151,L50334,2025-08-18,Demo,LinkedIn,Neutral
T232152,L50334,2025-09-07,Demo,Email,Negative
T232153,L50334,2025-09-01,Demo,Phone,No Response
T232154,L50334,2025-08-01,Meeting,LinkedIn,No Response
T232155,L50334,2025-09-01,Email,Email,No Response
T232156,L50334,2025-08-21,Call,Email,Negative
T232157,L50334,2025-08-09,Email,Email,Positive
T232158,L50334,2025-10-18,Call,Phone,No Response
T232159,L50335,2025-09-06,Email,Email,Neutral
T232160,L50335,2025-09-10,Website Visit,In-person,Neutral
T232161,L50335,2025-08-12,Call,In-person,Neutral
T232162,L50335,2025-07-31,Meeting,In-person,Positive
T232163,L50335,2025-09-29,Email,Phone,Negative
T232164,L50336,2025-07-26,Call,Phone,Positive
T232165,L50336,2025-07-13,Email,LinkedIn,Negative
T232166,L50336,2025-07-30,Demo,LinkedIn,Negative
T232167,L50336,2025-07-12,Meeting,Phone,Neutral
T232168,L50336,2025-10-12,Call,In-person,Positive
T232169,L50336,2025-09-20,Demo,Phone,No Response
T232170,L50336,2025-08-10,Meeting,LinkedIn,Positive
T232171,L50337,2025-10-15,Meeting,Email,Negative
T232172,L50337,2025-08-19,Call,Phone,Neutral
T232173,L50337,2025-10-02,Demo,Email,Neutral
T232174,L50337,2025-08-14,Website Visit,Email,Positive
T232175,L50337,2025-08-30,Demo,LinkedIn,Neutral
T232176,L50337,2025-10-21,Email,In-person,No Response
T232177,L50337,2025-10-28,Call,Phone,No Response
T232178,L50337,2025-07-10,Website Visit,In-person,Neutral
T232179,L50338,2025-10-21,Email,In-person,Neutral
T232180,L50338,2025-08-29,Email,In-person,Positive
T232181,L50338,2025-07-16,Call,LinkedIn,Negative
T232182,L50338,2025-09-21,Website Visit,Phone,Neutral
T232183,L50338,2025-07-26,Website Visit,In-person,Negative
T232184,L50339,2025-09-19,Website Visit,Phone,Positive
T232185,L50339,2025-08-14,Email,LinkedIn,Negative
T232186,L50339,2025-10-11,Demo,Phone,Negative
T232187,L50339,2025-09-22,Demo,Phone,Negative
T232188,L50339,2025-08-27,Call,Email,Negative
T232189,L50339,2025-09-22,Website Visit,Email,No Response
T232190,L50339,2025-09-28,Call,LinkedIn,Neutral
T232191,L50340,2025-10-23,Email,In-person,Positive
T232192,L50340,2025-07-14,Demo,LinkedIn,No Response
T232193,L50340,2025-09-05,Website Visit,Email,No Response
T232194,L50340,2025-08-30,Demo,Phone,Negative
T232195,L50340,2025-10-29,Meeting,In-person,Neutral
T232196,L50341,2025-07-22,Website Visit,LinkedIn,Neutral
T232197,L50341,2025-09-25,Demo,LinkedIn,Neutral
T232198,L50341,2025-10-03,Call,In-person,Neutral
T232199,L50341,2025-07-24,Demo,Phone,No Response
T232200,L50341,2025-07-10,Demo,Phone,No Response
T232201,L50341,2025-10-06,Meeting,Email,No Response
T232202,L50341,2025-08-13,Email,LinkedIn,Positive
T232203,L50342,2025-10-04,Demo,Phone,Positive
T232204,L50342,2025-07-16,Demo,Email,Positive
T232205,L50342,2025-07-19,Email,LinkedIn,No Response
T232206,L50343,2025-10-12,Email,In-person,Neutral
T232207,L50343,2025-10-31,Demo,In-person,Negative
T232208,L50343,2025-08-09,Email,Email,No Response
T232209,L50343,2025-10-10,Demo,Email,No Response
T232210,L50343,2025-10-29,Demo,In-person,Neutral
T232211,L50344,2025-10-24,Call,Phone,Positive
T232212,L50344,2025-09-11,Meeting,In-person,Negative
T232213,L50344,2025-07-26,Meeting,LinkedIn,Positive
T232214,L50344,2025-09-16,Demo,Email,Positive
T232215,L50344,2025-09-03,Email,LinkedIn,Neutral
T232216,L50345,2025-08-01,Email,LinkedIn,Positive
T232217,L50345,2025-09-12,Email,Phone,Positive
T232218,L50345,2025-09-23,Meeting,Phone,No Response
T232219,L50345,2025-08-03,Demo,LinkedIn,Negative
T232220,L50346,2025-10-21,Email,Email,Positive
T232221,L50346,2025-08-17,Call,LinkedIn,No Response
T232222,L50346,2025-07-20,Meeting,Phone,Neutral
T232223,L50346,2025-07-03,Demo,In-person,Neutral
T232224,L50346,2025-09-03,Call,Phone,No Response
T232225,L50347,2025-07-15,Website Visit,LinkedIn,Neutral
T232226,L50347,2025-09-18,Demo,Email,Negative
T232227,L50347,2025-10-24,Demo,LinkedIn,Positive
T232228,L50347,2025-07-22,Demo,LinkedIn,Neutral
T232229,L50348,2025-09-24,Call,Email,Neutral
T232230,L50348,2025-07-28,Website Visit,LinkedIn,Neutral
T232231,L50348,2025-07-12,Meeting,In-person,Positive
T232232,L50348,2025-08-04,Email,In-person,Negative
T232233,L50349,2025-09-16,Call,Email,Negative
T232234,L50349,2025-07-22,Meeting,In-person,Neutral
T232235,L50349,2025-08-20,Website Visit,LinkedIn,Neutral
T232236,L50349,2025-07-20,Email,In-person,Negative
T232237,L50349,2025-10-01,Email,LinkedIn,No Response
T232238,L50350,2025-10-21,Meeting,In-person,No Response
T232239,L50350,2025-08-07,Email,Email,Neutral
T232240,L50350,2025-07-13,Website Visit,Phone,Neutral
T232241,L50350,2025-09-14,Email,LinkedIn,Negative
T232242,L50350,2025-08-31,Email,Phone,Positive
T232243,L50351,2025-10-23,Website Visit,In-person,Positive
T232244,L50351,2025-09-07,Website Visit,Email,Positive
T232245,L50351,2025-10-30,Website Visit,LinkedIn,Positive
T232246,L50351,2025-08-10,Website Visit,In-person,Negative
T232247,L50351,2025-10-31,Call,Email,Positive
T232248,L50352,2025-08-08,Meeting,LinkedIn,Negative
T232249,L50352,2025-10-28,Email,LinkedIn,No Response
T232250,L50352,2025-09-23,Meeting,LinkedIn,Positive
T232251,L50352,2025-08-17,Meeting,Email,No Response
T232252,L50352,2025-10-21,Meeting,In-person,Positive
T232253,L50353,2025-09-19,Meeting,In-person,Neutral
T232254,L50353,2025-08-14,Demo,Email,No Response
T232255,L50353,2025-09-26,Email,Email,Negative
T232256,L50353,2025-07-16,Meeting,In-person,No Response
T232257,L50354,2025-07-05,Email,In-person,Neutral
T232258,L50354,2025-07-28,Demo,Phone,Positive
T232259,L50354,2025-08-10,Website Visit,Email,Positive
T232260,L50354,2025-08-13,Email,Phone,No Response
T232261,L50354,2025-08-27,Meeting,Email,Positive
T232262,L50355,2025-09-16,Meeting,In-person,Negative
T232263,L50355,2025-10-22,Email,Phone,Negative
T232264,L50355,2025-10-22,Website Visit,Email,No Response
T232265,L50355,2025-08-05,Meeting,In-person,Neutral
T232266,L50355,2025-09-27,Call,Phone,No Response
T232267,L50355,2025-09-22,Website Visit,Phone,No Response
T232268,L50356,2025-07-10,Meeting,In-person,Positive
T232269,L50356,2025-07-15,Website Visit,In-person,Positive
T232270,L50356,2025-07-15,Call,LinkedIn,No Response
T232271,L50356,2025-09-10,Website Visit,Phone,Neutral
T232272,L50357,2025-07-18,Call,Phone,Positive
T232273,L50357,2025-08-17,Call,LinkedIn,Neutral
T232274,L50357,2025-08-08,Call,Email,Neutral
T232275,L50358,2025-09-27,Website Visit,Email,Negative
T232276,L50358,2025-09-08,Meeting,In-person,Neutral
T232277,L50358,2025-07-10,Website Visit,In-person,Neutral
T232278,L50358,2025-10-29,Demo,Phone,Negative
T232279,L50358,2025-07-19,Demo,In-person,Positive
T232280,L50359,2025-08-14,Demo,Phone,Negative
T232281,L50359,2025-08-22,Meeting,In-person,Neutral
T232282,L50359,2025-10-24,Email,Email,Positive
T232283,L50360,2025-09-19,Call,Phone,Negative
T232284,L50360,2025-08-20,Email,Email,No Response
T232285,L50361,2025-09-07,Call,LinkedIn,Neutral
T232286,L50361,2025-07-22,Website Visit,In-person,Negative
T232287,L50361,2025-10-31,Meeting,LinkedIn,Negative
T232288,L50361,2025-08-01,Call,Phone,Neutral
T232289,L50361,2025-07-25,Call,LinkedIn,Neutral
T232290,L50361,2025-09-27,Call,Email,No Response
T232291,L50361,2025-09-19,Meeting,Email,Neutral
T232292,L50361,2025-07-09,Demo,Email,Neutral
T232293,L50362,2025-09-19,Website Visit,Email,Neutral
T232294,L50362,2025-07-30,Email,Phone,Negative
T232295,L50362,2025-10-04,Call,Email,Neutral
T232296,L50362,2025-07-17,Demo,Email,Positive
T232297,L50362,2025-09-25,Website Visit,Phone,Positive
T232298,L50362,2025-07-06,Meeting,Email,Positive
T232299,L50362,2025-10-21,Website Visit,LinkedIn,Neutral
T232300,L50362,2025-08-13,Email,LinkedIn,No Response
T232301,L50363,2025-09-03,Website Visit,Email,Neutral
T232302,L50363,2025-08-18,Call,Email,Positive
T232303,L50364,2025-08-11,Meeting,Phone,No Response
T232304,L50364,2025-09-22,Call,Email,Neutral
T232305,L50364,2025-09-22,Demo,Phone,Positive
T232306,L50365,2025-07-16,Call,LinkedIn,Neutral
T232307,L50365,2025-11-01,Email,In-person,Neutral
T232308,L50365,2025-08-04,Call,Email,Positive
T232309,L50365,2025-08-29,Website Visit,Phone,No Response
T232310,L50365,2025-07-09,Demo,In-person,No Response
T232311,L50365,2025-08-27,Website Visit,Phone,Neutral
T232312,L50365,2025-10-22,Call,LinkedIn,No Response
T232313,L50365,2025-10-21,Email,Email,Negative
T232314,L50365,2025-08-22,Call,Phone,Neutral
T232315,L50366,2025-07-05,Email,In-person,No Response
T232316,L50366,2025-10-27,Demo,Phone,Positive
T232317,L50366,2025-10-24,Meeting,Phone,Positive
T232318,L50366,2025-07-17,Email,In-person,No Response
T232319,L50366,2025-10-15,Meeting,In-person,Neutral
